uuid,title,commodity_code,latitude,longitude,wkt_point,categories,description,url,General Information > Commodity Type,General Information > Mine Name(Ore Deposit Name),General Information > Country,General Information > Location Name,General Information > Company Name,General Information > License Type,General Information > Status,Geology(Country Rock) > Geotectonics,Geology(Country Rock) > Stratum Name,Geology(Country Rock) > Lithology,Geology(Country Rock) > Age,Metallogenic Belt Name > Metallogenic Belt Name,Related Igneous Rock > Type of Related Igneous Rock,Related Igneous Rock > Age of Related Igneous Rock,Ore Deposit > Type of Ore Deposit,Ore Deposit > Ore Body Type,Ore Deposit > Main Ore Deposit,Ore Deposit > Minor Ore Deposit,Ore Deposit > Main Mineral,Ore Deposit > Minor Mineral,Ore Deposit > Mineralizaed Age,Ore Deposit > Alteration Properties,Ore Deposit > Resources,Ore Deposit > Grade of Resources,File Data > Type of Map & Report,File Data > Content Type,File Data > Title,File Data > Publishing Agency,File Data > Publication Year,URL Reference > URL,URL Reference > URL Type,Security Level > Security Level,License & Copyright > Public settings,License & Copyright > CC License,License & Copyright > Copyright,License & Copyright > Data Registrant,License & Copyright > Registration Date,URL Reference > URL Description,Ore Deposit > Ore Body Scale(Depth),Comments > Comments,License & Copyright > Phrases used in citation,Ore Deposit > Ore Body Direction,Ore Deposit > Reserves,Ore Deposit > Grade of Reserves,Ore Deposit > Ore Body Scale(Length),Ore Deposit > Ore Body Scale(Width),File Data > Data File,File Data > File Public setting
d9de3c29-2f2d-4aad-be66-72dca657933e,[Tin] Blok B Gunung Tampong Ore Deposit,080,-2.625,107.889,POINT (107.889 -2.625),Critical Mineral Resources Data | ASEAN-CMR-2025-005091 | ID-001042,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/d9de3c29-2f2d-4aad-be66-72dca657933e,Tin,Blok B Gunung Tampong Ore Deposit,Indonesia,Blok B Gunung Tampong,PT Timah,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,Swamp Deposite,,Quaternary,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,,,Placer,Placer,Tin,,,,,,"239,726 m³",,References(Others),Report,Annual Work Plan and Budget PT Timah;Feasibility Study PT Timah,Geological Agency of Indonesia,2023,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,2346; Confidential,,,"2,170,000 m³",,,,,
5a12f61a-1333-4430-9e8c-7b0f223bea9c,"[Stone for Tiling, Fine Arts] Ban San Marble*",079,19.585,104.655,POINT (104.655 19.585),Critical Mineral Resources Data | ASEAN-CMR-2025-005090 | VN-000734,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/5a12f61a-1333-4430-9e8c-7b0f223bea9c,"Stone for Tiling, Fine Arts",Ban San Marble*,Vietnam,"Tri Le Commune, Que Phong District",,Exploration,Under Development,,,,,,,,,,,,,,,,,,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Mineral exploration and mineral exploitation planning; Issued License No. 484/GP-BTNMT on 9/3/2016. Decision approving reserves No. 1100/QD-HDTLQG dated 4/11/2018,,,5094 thousand tons,121+122+221+222,,,,
f586d2ae-609a-45d9-b8d7-ddde96fb43f0,[Tin] Blok B (Aik Resak Nek Ali) Ore Deposit,080,-3.030361,108.161722,POINT (108.161722 -3.030361),Critical Mineral Resources Data | ASEAN-CMR-2025-005090 | ID-001041,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/f586d2ae-609a-45d9-b8d7-ddde96fb43f0,Tin,Blok B (Aik Resak Nek Ali) Ore Deposit,Indonesia,Blok B (Aik Resak Nek Ali),PT Fortuna Tunas Mulya,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,"Kelapa Kampit Formation, Alluvium",Clay; sandy clay; sand; granite; schist,Permian - Carboniferous,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,Granite,,Placer; Greissen (Hydrothermal),Placer; Greissen (Hydrothermal),Tin,Ytrium; Cerium; Lanthanum; Thorium; Zirconium,Cassiterite,Monazite; Xenotime; Hematite; Pyrite,,,"5,064,758 m³",1.21 − 1.46 kg/m³,References(Others),Report,Annual Work Plan and Budget PT Fortuna Tunas Mulya;Feasibility Study PT Fortuna Tunas Mulya,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,2913; Confidential,,,"4,315,123 m³",1.39 − 1.57 kg/m³,,,,
b4d5aeaa-e765-4dc1-ad32-d27c16ae1ebb,"[Kaolin, Feldspar] Felspat Dong Van",042,19.127,105.113,POINT (105.113 19.127),Critical Mineral Resources Data | ASEAN-CMR-2025-005089 | VN-000733,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/b4d5aeaa-e765-4dc1-ad32-d27c16ae1ebb,"Kaolin, Feldspar",Felspat Dong Van,Vietnam,"Dong Van Commune, Tan Ky District",,Feasibility Study,Under Development,,,"Ban Chieng Complex Phase 1: granosyenite, syenite, granodiorite, porphyritic coarse-grained granite",,,,,,,,,,,,,11500 thousand tons,334a,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Mineral exploration and mineral exploitation planning;,,,,,,,,
3812250f-bd20-4b65-b751-e99e253cd73c,[Tin] Blok Air Gegas Ore Deposit,080,-2.726972,106.392277,POINT (106.392277 -2.726972),Critical Mineral Resources Data | ASEAN-CMR-2025-005089 | ID-001040,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/3812250f-bd20-4b65-b751-e99e253cd73c,Tin,Blok Air Gegas Ore Deposit,Indonesia,Blok Air Gegas,PT Feng Li Mineral Abadi,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,Klabat Granite; Alluvium,Granite; Granodiorite; Adamalite; Diorite; Quartz Diorite; Aplite; Pegmatite; Sandstone; Mudstone;,Jurrasic; Quaternary,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,,,Placer,Placer,Tin,Ytrium; Cerium; Lanthanum; Thorium; Zirconium,Cassiterite,Monazite; Xenotime; Zircon; Quartz,,,"3,393,600 m³",0.95 − 1.46 kg/m³,References(Others),Report,Annual Work Plan and Budget PT Feng Li Mineral Abadi;Feasibility Study PT Feng Li Mineral Abadi,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,2909; Confidential,,,"13,264,000 m³",0.42 − 0.45 kg/m³,,,,
0d2c030a-0692-441c-8875-232d486af0cd,"[Stone for Tiling, Fine Arts] Khe Kien marble",079,19.266,104.376,POINT (104.376 19.266),Critical Mineral Resources Data | ASEAN-CMR-2025-005088 | VN-000732,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/0d2c030a-0692-441c-8875-232d486af0cd,"Stone for Tiling, Fine Arts",Khe Kien marble,Vietnam,"Luu Kien Commune, Tuong Duong District",,Feasibility Study,Under Development,,,"Song Ca Formation: Middle Subformation: sericitic schist, quartz-sericite schist, sandtone, felsic effusive lenses. 1200-1300m thick.",,,,,,,,,,,,,3020 thousand tons,333,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Mineral exploration and mineral exploitation planning; Issued License No. 1107/GP-BTNMT dated 28/5/2008,,,,,,,,
912d3bd3-07d2-46c4-b12a-effd90c65753,[Tin] Blok A Wilayah Laut Permis Ore Deposit,080,-2.587305,105.840722,POINT (105.840722 -2.587305),Critical Mineral Resources Data | ASEAN-CMR-2025-005088 | ID-001039,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/912d3bd3-07d2-46c4-b12a-effd90c65753,Tin,Blok A Wilayah Laut Permis Ore Deposit,Indonesia,Blok A Wilayah Laut Permis,PT Synergy Maju Bersama,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,Alluvium,Claystone; sandy claystone; sandstone,Quaternary,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,,,Placer,Placer,Tin,Ytrium; Cerium; Lanthanum; Thorium; Zirconium,Cassiterite,Monazite; Xenotime; Zircon; Quartz,,,"14,443,530 m³",0.47 − 1.57 kg/m³,References(Others),Report,Annual Work Plan and Budget PT Synergy Maju Bersama;Feasibility Study PT Synergy Maju Bersama,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,2899; Confidential,,,"15,876,400 m³",0.72 − 1.31 kg/m³,,,,
b59f8e4a-a495-4973-a5f2-f03e11a5de77,"[Stone for Tiling, Fine Arts] Liujian granite",079,19.254,104.379,POINT (104.379 19.254),Critical Mineral Resources Data | ASEAN-CMR-2025-005087 | VN-000731,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/b59f8e4a-a495-4973-a5f2-f03e11a5de77,"Stone for Tiling, Fine Arts",Liujian granite,Vietnam,"Luu Kien Commune, Tuong Duong District",,Feasibility Study,Under Development,,,"La Khe Formation: conglomerate, gritstone, sandstone, siliceous shale, limestone. 250-400 m thick. Brearing Archaesphaera sp. Mediocris sp. , Endothyranopsits sp.",,,,,,,,,,,,,8000 thousand tons,334a,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Areas that have not yet been explored and planned for mineral exploitation;,,,,,,,,
001bd25d-ad9e-4950-a63f-65f039b8b323,[Tin] Blok A Toboali Selatan Ore Deposit,080,-2.725,106.551,POINT (106.551 -2.725),Critical Mineral Resources Data | ASEAN-CMR-2025-005087 | ID-001038,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/001bd25d-ad9e-4950-a63f-65f039b8b323,Tin,Blok A Toboali Selatan Ore Deposit,Indonesia,Blok A Toboali Selatan,PT Timah,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,Klabat Granite,Granite; Granodiorite; Adamalite; Diorite; Quartz Diorite; Aplite; Pegmatite,Jurrasic,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,,,Placer,Placer,Tin,,,,,,"107,807,429 m³",,References(Others),Report,Annual Work Plan and Budget PT Timah;Feasibility Study PT Timah,Geological Agency of Indonesia,2023,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,1857; Confidential,,,"186,524,481 m³",,,,,
39197a22-3b5d-4ae3-96b3-594da013c20f,"[Stone for Tiling, Fine Arts] Muong Long marble",079,19.454,104.376,POINT (104.376 19.454),Critical Mineral Resources Data | ASEAN-CMR-2025-005086 | VN-000730,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/39197a22-3b5d-4ae3-96b3-594da013c20f,"Stone for Tiling, Fine Arts",Muong Long marble,Vietnam,"Muong Long Commune, Ky Son District",,Feasibility Study,Under Development,,,,,,,,,,,,,,,,5500 thousand tons,334a,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Mineral exploration and mineral exploitation planning;,,,,,,,,
45825450-8b5a-46a6-81f4-c2767644fd08,[Tin] Blok A Laut Timun Ore Deposit,080,0.852,103.276,POINT (103.276 0.852),Critical Mineral Resources Data | ASEAN-CMR-2025-005086 | ID-001037,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/45825450-8b5a-46a6-81f4-c2767644fd08,Tin,Blok A Laut Timun Ore Deposit,Indonesia,Blok A Laut Timun,PT Timah,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,,,,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,,,Placer,Placer,Tin,,,,,,"106,075,542 m³",,References(Others),Report,Annual Work Plan and Budget PT Timah;Feasibility Study PT Timah,Geological Agency of Indonesia,2023,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,1870; Confidential,,,"253,342,728 m³",,,,,
25d55300-088a-4f37-a4fb-6a4b5fb5e4a7,"[Stone for Tiling, Fine Arts] Noong De marble",079,19.454,104.12,POINT (104.12 19.454),Critical Mineral Resources Data | ASEAN-CMR-2025-005085 | VN-000729,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/25d55300-088a-4f37-a4fb-6a4b5fb5e4a7,"Stone for Tiling, Fine Arts",Noong De marble,Vietnam,"Nam Can Commune, Ky Son District",,Feasibility Study,Under Development,,,,,,,,,,,,,,,,4500 thousand tons,334a,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Areas that have not yet been explored and planned for mineral exploitation;,,,,,,,,
a6ad76c2-7c80-4b25-86bf-b34f841f9de0,[Tin] Blok A (Aik Pinak Bongkok) Ore Deposit,080,-3.032,108.161,POINT (108.161 -3.032),Critical Mineral Resources Data | ASEAN-CMR-2025-005085 | ID-001036,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/a6ad76c2-7c80-4b25-86bf-b34f841f9de0,Tin,Blok A (Aik Pinak Bongkok) Ore Deposit,Indonesia,Blok A (Aik Pinak Bongkok),PT Fortuna Tunas Mulya,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,"Kelapa Kampit Formation, Alluvium",Clay; sandy clay; sand; granite; schist,Permian - Carboniferous; Quaternary,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,Granite,,Placer; Greissen (Hydrothermal),Placer; Greissen (Hydrothermal),Tin,Ytrium; Cerium; Lanthanum; Thorium; Zirconium,Cassiterite,Monazite; Xenotime; Hematite; Pyrite; Zircon; Quartz,,,"6,939,171 m³",1.61 − 2.85 kg/m³,References(Others),Report,Annual Work Plan and Budget PT Fortuna Tunas Mulya;Feasibility Study PT Fortuna Tunas Mulya,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,2367; Confidential,,,"5,775,458 m³",1.73 − 2.09 kg/m³,,,,
d934bc44-f6b9-49b9-8e35-64b7077eb2fa,"[Stone for Tiling, Fine Arts] Nam Can Lime Crushed Stone 1",079,19.47,104.136,POINT (104.136 19.47),Critical Mineral Resources Data | ASEAN-CMR-2025-005084 | VN-000728,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/d934bc44-f6b9-49b9-8e35-64b7077eb2fa,"Stone for Tiling, Fine Arts",Nam Can Lime Crushed Stone 1,Vietnam,"Nam Can Commune, Ky Son District",,Feasibility Study,Under Development,,,,,,,,,,,,,,,,4500 thousand tons,334a,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Mineral exploration and mineral exploitation planning;,,,,,,,,
775fe6fc-03e3-456a-ab4a-d00cbda3d521,[Tin] Bikang 2 Ore Deposit,080,-2.895,106.467,POINT (106.467 -2.895),Critical Mineral Resources Data | ASEAN-CMR-2025-005083 | ID-001035,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/775fe6fc-03e3-456a-ab4a-d00cbda3d521,Tin,Bikang 2 Ore Deposit,Indonesia,Bikang 2,PT Prisma Multi Karya,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,Alluvium; Tanjung Genting Formation,Clay; sandy clay; sand; Intercalated sandstone and mudstone,Permian - Carboniferous; Quaternary,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,,,Placer,Placer,Tin,Ytrium; Cerium; Lanthanum; Thorium; Zirconium,Cassiterite,Monazite; Xenotime; Zircon; Quartz,,,"5,009,463 m³",1.66 − 1.84 kg/m³,References(Others),Report,Annual Work Plan and Budget PT Prisma Multi Karya;Feasibility Study PT Prisma Multi Karya,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,2252; Confidential,,,"4,605,974 m³",1.81 − 1.83 kg/m³,,,,
ecd409ea-576f-442a-b2f1-f29414ca3ea7,"[Stone for Tiling, Fine Arts] Nam Can limestone crushed stone",079,19.467,104.142,POINT (104.142 19.467),Critical Mineral Resources Data | ASEAN-CMR-2025-005082 | VN-000727,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/ecd409ea-576f-442a-b2f1-f29414ca3ea7,"Stone for Tiling, Fine Arts",Nam Can limestone crushed stone,Vietnam,"Nam Can Commune, Ky Son District",,Exploration,Under Development,,,,,,,,,,,,,,,,,,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Mineral exploration and mineral exploitation planning; Issued License No. 1565/GP-BTNMT on 24/06/2019,,,3295 thousand tons,121+122,,,,
b15e2c20-0aaf-4942-b197-c576b534a785,[Tin] Bikang 1 Ore Deposit,080,-2.919,106.442,POINT (106.442 -2.919),Critical Mineral Resources Data | ASEAN-CMR-2025-005081 | ID-001034,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/b15e2c20-0aaf-4942-b197-c576b534a785,Tin,Bikang 1 Ore Deposit,Indonesia,Bikang 1,PT Prisma Multi Karya,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,Alluvium; Tanjung Genting Formation,Clay; sandy clay; sand; Intercalated sandstone and mudstone,Permian - Carboniferous; Quaternary,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,,,Placer,Placer,Tin,Ytrium; Cerium; Lanthanum; Thorium; Zirconium,Cassiterite,Monazite; Xenotime; Zircon; Quartz,,,"2,183,339 m³",0.16 − 3.23 kg/m³,References(Others),Report,Annual Work Plan and Budget PT Prisma Multi Karya;Feasibility Study PT Prisma Multi Karya,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,2251; Confidential,,,"1,733,801 m³",0.74 − 3.5 kg/m³,,,,
d5654b59-8209-49a3-b06b-ccea0a8a9ec4,"[Stone for Tiling, Fine Arts] Burial Marble",079,19.265,105.227,POINT (105.227 19.265),Critical Mineral Resources Data | ASEAN-CMR-2025-005080 | VN-000726,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/d5654b59-8209-49a3-b06b-ccea0a8a9ec4,"Stone for Tiling, Fine Arts",Burial Marble,Vietnam,"Van Loi Commune, Quy Hop District",,Feasibility Study,Under Development,,,Bac Son Formation : thick-bedded to massive limestone. 500-600m thick,,,,,,,,,,,,,1750 thousand tons,334a,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Areas that have not yet been explored and planned for mineral exploitation;,,,,,,,,
2f11a9a1-8aa2-4d9e-b7ff-a23ef6e42ee5,[Tin] Bencah Ore Deposit,080,-2.826,106.402,POINT (106.402 -2.826),Critical Mineral Resources Data | ASEAN-CMR-2025-005079 | ID-001033,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/2f11a9a1-8aa2-4d9e-b7ff-a23ef6e42ee5,Tin,Bencah Ore Deposit,Indonesia,Bencah,PT Prisma Multi Karya,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,Alluvium; Tanjung Genting Formation,Clay; sandy clay; sand; Intercalated sandstone and mudstone,Permian - Carboniferous; Quaternary,Pre-Tertiary Intrusive and Ophiolites - S-Type Granites,,,Placer,Placer,Tin,Ytrium; Cerium; Lanthanum; Thorium; Zirconium,Cassiterite,Monazite; Xenotime; Zircon; Quartz,,,"8,034,667 m³",0.97 − 1.72 kg/m³,References(Others),Report,Annual Work Plan and Budget PT Prisma Multi Karya;Feasibility Study PT Prisma Multi Karya,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,2254; Confidential,,,"4,756,977 m³",1.45 − 1.72 kg/m³,,,,
75ffa8c4-2c45-41d2-986c-b8d4236568f8,"[Stone for Tiling, Fine Arts] Chau Dinh marble",079,19.264,105.189,POINT (105.189 19.264),Critical Mineral Resources Data | ASEAN-CMR-2025-005078 | VN-000725,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/75ffa8c4-2c45-41d2-986c-b8d4236568f8,"Stone for Tiling, Fine Arts",Chau Dinh marble,Vietnam,"Chau Dinh Commune, Quy Hop District",,Feasibility Study,Under Development,,,Bac Son Formation : thick-bedded to massive limestone. 500-600m thick,,,,,,,,,,,,,2000 thousand tons,334a,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Areas that have not yet been explored and planned for mineral exploitation;,,,,,,,,
